==================================================
        LR-IOTA PROTOCOL SIMULATION LOGGER        
==================================================
Timestamp(us)	ID	Message
33453440	ID:1	Receiving UDP packet
33578000	ID:1	
33578000	ID:1	No route found
33578000	ID:1	
33578000	ID:1	No route found
33578000	ID:1	
33578000	ID:1	
33614680	ID:2	
33614680	ID:2	Receiving UDP packet
33614680	ID:2	
33614680	ID:2	
33614680	ID:2	
33614680	ID:2	
33635440	ID:1	
33635440	ID:1	Receiving UDP packet
33760000	ID:1	
33760000	ID:1	No route found
33760000	ID:1	
33760000	ID:1	No route found
33760000	ID:1	
33760000	ID:1	
33786680	ID:2	
33786680	ID:2	Receiving UDP packet
33786680	ID:2	
33786680	ID:2	
33786680	ID:2	
33786680	ID:2	
33807440	ID:1	
33807440	ID:1	Receiving UDP packet
33932000	ID:1	
33932000	ID:1	No route found
33932000	ID:1	
33932000	ID:1	No route found
33932000	ID:1	
33932000	ID:1	
33968680	ID:2	
33968680	ID:2	Receiving UDP packet
33968680	ID:2	
33968680	ID:2	
33968680	ID:2	
33968680	ID:2	
33998440	ID:1	
33998440	ID:1	Receiving UDP packet
34123000	ID:1	
34123000	ID:1	No route found
34123000	ID:1	
34123000	ID:1	No route found
34123000	ID:1	
34123000	ID:1	
34154680	ID:2	
34154680	ID:2	Receiving UDP packet
34154680	ID:2	
34154680	ID:2	
34154680	ID:2	
34154680	ID:2	
34186440	ID:1	
34186440	ID:1	Receiving UDP packet
34311000	ID:1	
34311000	ID:1	No route found
34311000	ID:1	
34311000	ID:1	No route found
34311000	ID:1	
34311000	ID:1	
34334680	ID:2	
34334680	ID:2	Receiving UDP packet
34334680	ID:2	
34334680	ID:2	
34334680	ID:2	
34334680	ID:2	
34344440	ID:1	
34344440	ID:1	Receiving UDP packet
34469000	ID:1	
34469000	ID:1	No route found
34469000	ID:1	
34469000	ID:1	No route found
34469000	ID:1	
34469000	ID:1	
34504680	ID:2	
34504680	ID:2	Receiving UDP packet
34504680	ID:2	
34504680	ID:2	
34504680	ID:2	
34504680	ID:2	
34523440	ID:1	
34523440	ID:1	Receiving UDP packet
34648000	ID:1	
34648000	ID:1	No route found
34648000	ID:1	
34648000	ID:1	No route found
34648000	ID:1	
34648000	ID:1	
34663680	ID:2	
34663680	ID:2	Receiving UDP packet
34663680	ID:2	
34663680	ID:2	
34663680	ID:2	
34663680	ID:2	
34670440	ID:1	
34670440	ID:1	Receiving UDP packet
34795000	ID:1	
34795000	ID:1	No route found
34795000	ID:1	
34795000	ID:1	No route found
34795000	ID:1	
34795000	ID:1	
34808680	ID:2	
34808680	ID:2	Receiving UDP packet
34808680	ID:2	
34808680	ID:2	
34808680	ID:2	
34808680	ID:2	
34809680	ID:2	Reassembly complete. Verifying baseline payload...
34809680	ID:2	Verifying Ring-LWE Signature...
34809680	ID:2	Ring signature verified: SUCCESS
34809680	ID:2	Decoding LDPC syndrome to recover session error vector...
34809680	ID:2	Running KEM AES-128-CTR Decryption...
34809680	ID:2	========================================
34809680	ID:2	*** BASELINE NOT AMORTIZED ***
34809680	ID:2	========================================
34847440	ID:1	
34847440	ID:1	Receiving UDP packet
39972000	ID:1	
39972000	ID:1	======================================================
39972000	ID:1	======================================================
39972000	ID:1	Initializing LDPC public key...
39972000	ID:1	Generating LDPC error vector...
39972000	ID:1	Encoding syndrome...
39972000	ID:1	Executing KEM AES-128-CTR Encrytion...
39972000	ID:1	
39972000	ID:1	No route found
39972000	ID:1	
39972000	ID:1	No route found
39972000	ID:1	
39972000	ID:1	
39999680	ID:2	
39999680	ID:2	Receiving UDP packet
39999680	ID:2	
39999680	ID:2	
39999680	ID:2	
39999680	ID:2	
40035440	ID:1	
40035440	ID:1	Receiving UDP packet
40160000	ID:1	
40160000	ID:1	No route found
40160000	ID:1	
40160000	ID:1	No route found
40160000	ID:1	
40160000	ID:1	
40167680	ID:2	
40167680	ID:2	Receiving UDP packet
40167680	ID:2	
40167680	ID:2	
40167680	ID:2	
40167680	ID:2	
40181440	ID:1	
40181440	ID:1	Receiving UDP packet
40306000	ID:1	
40306000	ID:1	No route found
40306000	ID:1	
40306000	ID:1	No route found
40306000	ID:1	
40306000	ID:1	
40336680	ID:2	
40336680	ID:2	Receiving UDP packet
40336680	ID:2	
40336680	ID:2	
40336680	ID:2	
40336680	ID:2	
40367440	ID:1	
40367440	ID:1	Receiving UDP packet
40492000	ID:1	
40492000	ID:1	No route found
40492000	ID:1	
40492000	ID:1	No route found
40492000	ID:1	
40492000	ID:1	
40507680	ID:2	
40507680	ID:2	Receiving UDP packet
40507680	ID:2	
40507680	ID:2	
40507680	ID:2	
40507680	ID:2	
40513120	ID:1	
40513120	ID:1	Receiving UDP packet
40638000	ID:1	
40638000	ID:1	No route found
40638000	ID:1	
40638000	ID:1	No route found
40638000	ID:1	
40638000	ID:1	
40650680	ID:2	
40650680	ID:2	Receiving UDP packet
40650680	ID:2	
40650680	ID:2	
40650680	ID:2	
40650680	ID:2	
40687440	ID:1	
40687440	ID:1	Receiving UDP packet
40812000	ID:1	
40812000	ID:1	No route found
40812000	ID:1	
40812000	ID:1	No route found
40812000	ID:1	
40812000	ID:1	
40851680	ID:2	
40851680	ID:2	Receiving UDP packet
40851680	ID:2	
40851680	ID:2	
40851680	ID:2	
40851680	ID:2	
40857440	ID:1	
40857440	ID:1	Receiving UDP packet
40982000	ID:1	
40982000	ID:1	No route found
40982000	ID:1	
40982000	ID:1	No route found
40982000	ID:1	
40982000	ID:1	
40995680	ID:2	
40995680	ID:2	Receiving UDP packet
40995680	ID:2	
40995680	ID:2	
40995680	ID:2	
40995680	ID:2	
41039440	ID:1	
41039440	ID:1	Receiving UDP packet
41164000	ID:1	
41164000	ID:1	No route found
41164000	ID:1	
41164000	ID:1	No route found
41164000	ID:1	
41164000	ID:1	
41205680	ID:2	
41205680	ID:2	Receiving UDP packet
41205680	ID:2	
41205680	ID:2	
41205680	ID:2	
41205680	ID:2	
41211120	ID:1	
41211120	ID:1	Receiving UDP packet
41336000	ID:1	
41336000	ID:1	No route found
41336000	ID:1	
41336000	ID:1	No route found
41336000	ID:1	
41336000	ID:1	
41346680	ID:2	
41346680	ID:2	Receiving UDP packet
41346680	ID:2	
41346680	ID:2	
41346680	ID:2	
41346680	ID:2	
41368440	ID:1	
41368440	ID:1	Receiving UDP packet
41493000	ID:1	
41493000	ID:1	No route found
41493000	ID:1	
41493000	ID:1	No route found
41493000	ID:1	
41493000	ID:1	
41539680	ID:2	
41539680	ID:2	Receiving UDP packet
41539680	ID:2	
41539680	ID:2	
41539680	ID:2	
41539680	ID:2	
41550440	ID:1	
41550440	ID:1	Receiving UDP packet
41675000	ID:1	
41675000	ID:1	No route found
41675000	ID:1	
41675000	ID:1	No route found
41675000	ID:1	
41675000	ID:1	
41697680	ID:2	
41697680	ID:2	Receiving UDP packet
41697680	ID:2	
41697680	ID:2	
41697680	ID:2	
41697680	ID:2	
41742440	ID:1	
41742440	ID:1	Receiving UDP packet
41867000	ID:1	
41867000	ID:1	No route found
41867000	ID:1	
41867000	ID:1	No route found
41867000	ID:1	
41867000	ID:1	
41914680	ID:2	
41914680	ID:2	Receiving UDP packet
41914680	ID:2	
41914680	ID:2	
41914680	ID:2	
41914680	ID:2	
41942440	ID:1	
41942440	ID:1	Receiving UDP packet
42067000	ID:1	
42067000	ID:1	No route found
42067000	ID:1	
42067000	ID:1	No route found
42067000	ID:1	
42067000	ID:1	
42080680	ID:2	
42080680	ID:2	Receiving UDP packet
42080680	ID:2	
42080680	ID:2	
42080680	ID:2	
42080680	ID:2	
42101440	ID:1	
42101440	ID:1	Receiving UDP packet
42226000	ID:1	
42226000	ID:1	No route found
42226000	ID:1	
42226000	ID:1	No route found
42226000	ID:1	
42226000	ID:1	
42234680	ID:2	
42234680	ID:2	Receiving UDP packet
42234680	ID:2	
42234680	ID:2	
42234680	ID:2	
42234680	ID:2	
42245440	ID:1	
42245440	ID:1	Receiving UDP packet
42370000	ID:1	
42370000	ID:1	No route found
42370000	ID:1	
42370000	ID:1	No route found
42370000	ID:1	
42370000	ID:1	
42388680	ID:2	
42388680	ID:2	Receiving UDP packet
42388680	ID:2	
42388680	ID:2	
42388680	ID:2	
42388680	ID:2	
42406440	ID:1	
42406440	ID:1	Receiving UDP packet
42531000	ID:1	
42531000	ID:1	No route found
42531000	ID:1	
42531000	ID:1	No route found
42531000	ID:1	
42531000	ID:1	
42540680	ID:2	
42540680	ID:2	Receiving UDP packet
42540680	ID:2	
42540680	ID:2	
42540680	ID:2	
42540680	ID:2	
42551440	ID:1	
42551440	ID:1	Receiving UDP packet
42676000	ID:1	
42676000	ID:1	No route found
42676000	ID:1	
42676000	ID:1	No route found
42676000	ID:1	
42676000	ID:1	
42720680	ID:2	
42720680	ID:2	Receiving UDP packet
42720680	ID:2	
42720680	ID:2	
42720680	ID:2	
42720680	ID:2	
42738440	ID:1	
42738440	ID:1	Receiving UDP packet
42863000	ID:1	
42863000	ID:1	No route found
42863000	ID:1	
42863000	ID:1	No route found
42863000	ID:1	
42863000	ID:1	
42893680	ID:2	
42893680	ID:2	Receiving UDP packet
42893680	ID:2	
42893680	ID:2	
42893680	ID:2	
42893680	ID:2	
42911440	ID:1	
42911440	ID:1	Receiving UDP packet
43036000	ID:1	
43036000	ID:1	No route found
43036000	ID:1	
43036000	ID:1	No route found
43036000	ID:1	
43036000	ID:1	
43073680	ID:2	
43073680	ID:2	Receiving UDP packet
43073680	ID:2	
43073680	ID:2	
43073680	ID:2	
43073680	ID:2	
43080440	ID:1	
43080440	ID:1	Receiving UDP packet
43205000	ID:1	
43205000	ID:1	No route found
43205000	ID:1	
43205000	ID:1	No route found
43205000	ID:1	
43205000	ID:1	
43247680	ID:2	
43247680	ID:2	Receiving UDP packet
43247680	ID:2	
43247680	ID:2	
43247680	ID:2	
43247680	ID:2	
43289440	ID:1	
43289440	ID:1	Receiving UDP packet
43414000	ID:1	
43414000	ID:1	No route found
43414000	ID:1	
43414000	ID:1	No route found
43414000	ID:1	
43414000	ID:1	
43448680	ID:2	
43448680	ID:2	Receiving UDP packet
43448680	ID:2	
43448680	ID:2	
43448680	ID:2	
43448680	ID:2	
43493440	ID:1	
43493440	ID:1	Receiving UDP packet
43618000	ID:1	
43618000	ID:1	No route found
43618000	ID:1	
43618000	ID:1	No route found
43618000	ID:1	
43618000	ID:1	
43661680	ID:2	
43661680	ID:2	Receiving UDP packet
43661680	ID:2	
43661680	ID:2	
43661680	ID:2	
43661680	ID:2	
43689440	ID:1	
43689440	ID:1	Receiving UDP packet
43814000	ID:1	
43814000	ID:1	No route found
43814000	ID:1	
43814000	ID:1	No route found
43814000	ID:1	
43814000	ID:1	
43857680	ID:2	
43857680	ID:2	Receiving UDP packet
43857680	ID:2	
43857680	ID:2	
43857680	ID:2	
43857680	ID:2	
43883440	ID:1	
43883440	ID:1	Receiving UDP packet
44008000	ID:1	
44008000	ID:1	No route found
44008000	ID:1	
44008000	ID:1	No route found
44008000	ID:1	
44008000	ID:1	
44029680	ID:2	
44029680	ID:2	Receiving UDP packet
44029680	ID:2	
44029680	ID:2	
44029680	ID:2	
44029680	ID:2	
44073440	ID:1	
44073440	ID:1	Receiving UDP packet
44198000	ID:1	
44198000	ID:1	No route found
44198000	ID:1	
44198000	ID:1	No route found
44198000	ID:1	
44198000	ID:1	
44225680	ID:2	
44225680	ID:2	Receiving UDP packet
44225680	ID:2	
44225680	ID:2	
44225680	ID:2	
44225680	ID:2	
44263440	ID:1	
44263440	ID:1	Receiving UDP packet
44388000	ID:1	
44388000	ID:1	No route found
44388000	ID:1	
44388000	ID:1	No route found
44388000	ID:1	
44388000	ID:1	
44427680	ID:2	
44427680	ID:2	Receiving UDP packet
44427680	ID:2	
44427680	ID:2	
44427680	ID:2	
44427680	ID:2	
44468440	ID:1	
44468440	ID:1	Receiving UDP packet
44593000	ID:1	
44593000	ID:1	No route found
44593000	ID:1	
44593000	ID:1	No route found
44593000	ID:1	
44593000	ID:1	
44600680	ID:2	
44600680	ID:2	Receiving UDP packet
44600680	ID:2	
44600680	ID:2	
44600680	ID:2	
44600680	ID:2	
44607440	ID:1	
44607440	ID:1	Receiving UDP packet
44732000	ID:1	
44732000	ID:1	No route found
44732000	ID:1	
44732000	ID:1	No route found
44732000	ID:1	
44732000	ID:1	
44773680	ID:2	
44773680	ID:2	Receiving UDP packet
44773680	ID:2	
44773680	ID:2	
44773680	ID:2	
44773680	ID:2	
44808440	ID:1	
44808440	ID:1	Receiving UDP packet
44933000	ID:1	
44933000	ID:1	No route found
44933000	ID:1	
44933000	ID:1	No route found
44933000	ID:1	
44933000	ID:1	
44952680	ID:2	
44952680	ID:2	Receiving UDP packet
44952680	ID:2	
44952680	ID:2	
44952680	ID:2	
44952680	ID:2	
44985440	ID:1	
44985440	ID:1	Receiving UDP packet
45110000	ID:1	
45110000	ID:1	No route found
45110000	ID:1	
45110000	ID:1	No route found
45110000	ID:1	
45110000	ID:1	
45126680	ID:2	
45126680	ID:2	Receiving UDP packet
45126680	ID:2	
45126680	ID:2	
45126680	ID:2	
45126680	ID:2	
45145440	ID:1	
45145440	ID:1	Receiving UDP packet
45270000	ID:1	
45270000	ID:1	No route found
45270000	ID:1	
45270000	ID:1	No route found
45270000	ID:1	
45270000	ID:1	
45303680	ID:2	
45303680	ID:2	Receiving UDP packet
45303680	ID:2	
45303680	ID:2	
45303680	ID:2	
45303680	ID:2	
45314440	ID:1	
45314440	ID:1	Receiving UDP packet
45439000	ID:1	
45439000	ID:1	No route found
45439000	ID:1	
45439000	ID:1	No route found
45439000	ID:1	
45439000	ID:1	
45455680	ID:2	
45455680	ID:2	Receiving UDP packet
45455680	ID:2	
45455680	ID:2	
45455680	ID:2	
45455680	ID:2	
45461440	ID:1	
45461440	ID:1	Receiving UDP packet
45586000	ID:1	
45586000	ID:1	No route found
45586000	ID:1	
45586000	ID:1	No route found
45586000	ID:1	
45586000	ID:1	
45595680	ID:2	
45595680	ID:2	Receiving UDP packet
45595680	ID:2	
45595680	ID:2	
45595680	ID:2	
45595680	ID:2	
45630440	ID:1	
45630440	ID:1	Receiving UDP packet
45755000	ID:1	
45755000	ID:1	No route found
45755000	ID:1	
45755000	ID:1	No route found
45755000	ID:1	
45755000	ID:1	
45763680	ID:2	
45763680	ID:2	Receiving UDP packet
45763680	ID:2	
45763680	ID:2	
45763680	ID:2	
45763680	ID:2	
45776440	ID:1	
45776440	ID:1	Receiving UDP packet
45901000	ID:1	
45901000	ID:1	No route found
45901000	ID:1	
45901000	ID:1	No route found
45901000	ID:1	
45901000	ID:1	
45929680	ID:2	
45929680	ID:2	Receiving UDP packet
45929680	ID:2	
45929680	ID:2	
45929680	ID:2	
45929680	ID:2	
45942440	ID:1	
45942440	ID:1	Receiving UDP packet
46067000	ID:1	
46067000	ID:1	No route found
46067000	ID:1	
46067000	ID:1	No route found
46067000	ID:1	
46067000	ID:1	
46074680	ID:2	
46074680	ID:2	Receiving UDP packet
46074680	ID:2	
46074680	ID:2	
46074680	ID:2	
46074680	ID:2	
46080120	ID:1	
46080120	ID:1	Receiving UDP packet
46205000	ID:1	
46205000	ID:1	No route found
46205000	ID:1	
46205000	ID:1	No route found
46205000	ID:1	
46205000	ID:1	
46250680	ID:2	
46250680	ID:2	Receiving UDP packet
46250680	ID:2	
46250680	ID:2	
46250680	ID:2	
46250680	ID:2	
46269440	ID:1	
46269440	ID:1	Receiving UDP packet
46394000	ID:1	
46394000	ID:1	No route found
46394000	ID:1	
46394000	ID:1	No route found
46394000	ID:1	
46394000	ID:1	
46426680	ID:2	
46426680	ID:2	Receiving UDP packet
46426680	ID:2	
46426680	ID:2	
46426680	ID:2	
46426680	ID:2	
46435440	ID:1	
46435440	ID:1	Receiving UDP packet
46560000	ID:1	
46560000	ID:1	No route found
46560000	ID:1	
46560000	ID:1	No route found
46560000	ID:1	
46560000	ID:1	
46607680	ID:2	
46607680	ID:2	Receiving UDP packet
46607680	ID:2	
46607680	ID:2	
46607680	ID:2	
46607680	ID:2	
46616440	ID:1	
46616440	ID:1	Receiving UDP packet
46741000	ID:1	
46741000	ID:1	No route found
46741000	ID:1	
46741000	ID:1	No route found
46741000	ID:1	
46741000	ID:1	
46785680	ID:2	
46785680	ID:2	Receiving UDP packet
46785680	ID:2	
46785680	ID:2	
46785680	ID:2	
46785680	ID:2	
46813440	ID:1	
46813440	ID:1	Receiving UDP packet
46938000	ID:1	
46938000	ID:1	No route found
46938000	ID:1	
46938000	ID:1	No route found
46938000	ID:1	
46938000	ID:1	
46964680	ID:2	
46964680	ID:2	Receiving UDP packet
46964680	ID:2	
46964680	ID:2	
46964680	ID:2	
46964680	ID:2	
47006440	ID:1	
47006440	ID:1	Receiving UDP packet
47131000	ID:1	
47131000	ID:1	No route found
47131000	ID:1	
47131000	ID:1	No route found
47131000	ID:1	
47131000	ID:1	
47159680	ID:2	
47159680	ID:2	Receiving UDP packet
47159680	ID:2	
47159680	ID:2	
47159680	ID:2	
47159680	ID:2	
47160680	ID:2	Reassembly complete. Verifying baseline payload...
47160680	ID:2	Verifying Ring-LWE Signature...
47160680	ID:2	Ring signature verified: SUCCESS
47160680	ID:2	Decoding LDPC syndrome to recover session error vector...
47160680	ID:2	Running KEM AES-128-CTR Decryption...
47160680	ID:2	========================================
47160680	ID:2	*** BASELINE NOT AMORTIZED ***


==================================================
             PROTOCOL METRICS SUMMARY             
==================================================

[A] AUTHENTICATION Phase Metrics (Lattice-Based)
  - Key Generation Delay:     214.500 ms
  - Total Auth Delay (E2E):   1985.400 ms
  - Gateway Verify Delay:     453.200 ms

[B] DATA SHARING PHASE METRICS (Hybrid Encryption)
  - Session Key Setup Delay:  0.500 ms
  - E2E Data Latency (Msg #1):7194.680 ms
  - Total Messages Sent:      3
  - Total Messages Decrypted: 3

[C] COMMUNICATION OVERHEAD
  - Auth Payload Size:        2682 bytes
  - Data Payload Size (Avg):  28 bytes / msg
  - Total Bandwidth Saved:    >98% (Amortization Active)
==================================================
